   3.8131606938294560e-06   1.0000005020554581e+00
   3.8193123541956372e-06   1.0000004796753121e+00
   3.8254739388551460e-06   1.0000004562903235e+00
   3.8316454638185686e-06   1.0000004327548242e+00
   3.8378269451222926e-06   1.0000004095297435e+00
   3.8440183988285956e-06   1.0000003868625398e+00
   3.8502198410256713e-06   1.0000003649985449e+00
   3.8564312878276432e-06   1.0000003441830889e+00
   3.8626527553746623e-06   1.0000003246615152e+00
   3.8688842598328884e-06   1.0000003066791507e+00
   3.8751258173945898e-06   1.0000002904813348e+00
   3.8813774442781298e-06   1.0000002763134022e+00
   3.8876391567280570e-06   1.0000002644206840e+00
   3.8939109710151274e-06   1.0000002550485152e+00
   3.9001929034363242e-06   1.0000002484422352e+00
   3.9064849703149524e-06   1.0000002448471748e+00
   3.9127871880006181e-06   1.0000002445086684e+00
   3.9190995728693294e-06   1.0000002476548528e+00
   3.9254221413235127e-06   1.0000002539850923e+00
   3.9317549097920317e-06   1.0000002625832005e+00
   3.9380978947302862e-06   1.0000002724983412e+00
   3.9444511126201914e-06   1.0000002827796703e+00
   3.9508145799702771e-06   1.0000002924763407e+00
   3.9571883133157038e-06   1.0000003006375078e+00
   3.9635723292182867e-06   1.0000003063123282e+00
   3.9699666442665873e-06   1.0000003085499574e+00
   3.9763712750759016e-06   1.0000003063995520e+00
   3.9827862382883508e-06   1.0000002989102676e+00
   3.9892115505729073e-06   1.0000002851312573e+00
   3.9956472286254086e-06   1.0000002641116807e+00
   4.0020932891686611e-06   1.0000002349006951e+00
   4.0085497489524168e-06   1.0000001965489331e+00
   4.0150166247534729e-06   1.0000001487307750e+00
   4.0214939333756924e-06   1.0000000927088992e+00
   4.0279816916500266e-06   1.0000000299950982e+00
   4.0344799164346055e-06   9.9999996210115361e-01
   4.0409886246147284e-06   9.9999989053886584e-01
   4.0475078331029591e-06   9.9999981682001882e-01
   4.0540375588391434e-06   9.9999974245640411e-01
   4.0605778187904346e-06   9.9999966895980952e-01
   4.0671286299513882e-06   9.9999959784202552e-01
   4.0736900093439446e-06   9.9999953061483515e-01
   4.0802619740175319e-06   9.9999946879003165e-01
   4.0868445410490806e-06   9.9999941387939761e-01
   4.0934377275430479e-06   9.9999936739472217e-01
   4.1000415506315171e-06   9.9999933084779102e-01
   4.1066560274741790e-06   9.9999930550817906e-01
   4.1132811752584307e-06   9.9999929118450559e-01
   4.1199170111993976e-06   9.9999928714031883e-01
   4.1265635525399525e-06   9.9999929263823617e-01
   4.1332208165508202e-06   9.9999930694087791e-01
   4.1398888205305540e-06   9.9999932931086599e-01
   4.1465675818056387e-06   9.9999935901081394e-01
   4.1532571177305116e-06   9.9999939530334725e-01
   4.1599574456875821e-06   9.9999943745108422e-01
   4.1666685830873379e-06   9.9999948471664124e-01
   4.1733905473683164e-06   9.9999953636264061e-01
   4.1801233559972196e-06   9.9999959165170393e-01
   4.1868670264689226e-06   9.9999964984644407e-01
   4.1936215763065009e-06   9.9999971020948630e-01
   4.2003870230613342e-06   9.9999977199600765e-01
   4.2071633843130823e-06   9.9999983433869133e-01
   4.2139506776697917e-06   9.9999989626989105e-01
   4.2207489207679147e-06   9.9999995681900000e-01
   4.2275581312723328e-06   1.0000000150154096e+00
   4.2343783268764563e-06   1.0000000698885125e+00
   4.2412095253022094e-06   1.0000001204676994e+00
   4.2480517443001287e-06   1.0000001657823716e+00
   4.2549050016493892e-06   1.0000002048619121e+00
   4.2617693151578219e-06   1.0000002367357161e+00
   4.2686447026620221e-06   1.0000002604331795e+00
   4.2755311820273251e-06   1.0000002749836940e+00
   4.2824287711479226e-06   1.0000002794166474e+00
   4.2893374879468396e-06   1.0000002727614359e+00
   4.2962573503760423e-06   1.0000002540571498e+00
   4.3031883764164581e-06   1.0000002231723180e+00
   4.3101305840779969e-06   1.0000001814282480e+00
   4.3170839913996553e-06   1.0000001302930341e+00
   4.3240486164495024e-06   1.0000000712347772e+00
   4.3310244773247764e-06   1.0000000057215626e+00
   4.3380115921519149e-06   9.9999993522149144e-01
   4.3450099790865708e-06   9.9999986120265272e-01
   4.3520196563137234e-06   9.9999978513314203e-01
   4.3590406420476515e-06   9.9999970848105280e-01
   4.3660729545320472e-06   9.9999963271447501e-01
   4.3731166120400327e-06   9.9999955930150508e-01
   4.3801716328741867e-06   9.9999948971022812e-01
   4.3872380353666451e-06   9.9999942540874354e-01
   4.3943158378790874e-06   9.9999936786513377e-01
   4.4014050588028401e-06   9.9999931830429090e-01
   4.4085057165589005e-06   9.9999927697519864e-01
   4.4156178295979586e-06   9.9999924388207606e-01
   4.4227414164005004e-06   9.9999921902915234e-01
   4.4298764954767988e-06   9.9999920242065210e-01
   4.4370230853670090e-06   9.9999919406079962e-01
   4.4441812046411977e-06   9.9999919395382442e-01
   4.4513508718993665e-06   9.9999920210394722e-01
   4.4585321057715560e-06   9.9999921851539741e-01
   4.4657249249178268e-06   9.9999924319240119e-01
   4.4729293480283724e-06   9.9999927613918427e-01
   4.4801453938235366e-06   9.9999931735997172e-01
   4.4873730810538379e-06   9.9999936685899482e-01
   4.4946124285000805e-06   9.9999942464047964e-01
   4.5018634549733296e-06   9.9999949061788695e-01
   4.5091261793150284e-06   9.9999956380112121e-01
   4.5164006203970134e-06   9.9999964268184527e-01
   4.5236867971215389e-06   9.9999972574557816e-01
   4.5309847284213921e-06   9.9999981147784156e-01
   4.5382944332598662e-06   9.9999989836415004e-01
   4.5456159306308762e-06   9.9999998489002295e-01
   4.5529492395589779e-06   1.0000000695409790e+00
   4.5602943790993902e-06   1.0000001508025376e+00
   4.5676513683381128e-06   1.0000002271602106e+00
   4.5750202263918973e-06   1.0000002970995181e+00
   4.5824009724083657e-06   1.0000003591059738e+00
   4.5897936255660295e-06   1.0000004116650971e+00
   4.5971982050743093e-06   1.0000004532623992e+00
   4.6046147301736568e-06   1.0000004824183821e+00
   4.6120432201355267e-06   1.0000004988490530e+00
   4.6194836942624887e-06   1.0000005037343973e+00
   4.6269361718882535e-06   1.0000004983437847e+00
   4.6344006723776979e-06   1.0000004839465804e+00
   4.6418772151269724e-06   1.0000004618121543e+00
   4.6493658195634824e-06   1.0000004332098724e+00
   4.6568665051460058e-06   1.0000003994091005e+00
   4.6643792913647088e-06   1.0000003616792132e+00
   4.6719041977411750e-06   1.0000003212895670e+00
   4.6794412438285179e-06   1.0000002795095364e+00
   4.6869904492113599e-06   1.0000002376084858e+00
   4.6945518335059531e-06   1.0000001968557810e+00
   4.7021254163601602e-06   1.0000001585207907e+00
   4.7097112174535704e-06   1.0000001238721681e+00
   4.7173092564975186e-06   1.0000000937465452e+00
   4.7249195532351147e-06   1.0000000678160870e+00
   4.7325421274413533e-06   1.0000000455587430e+00
   4.7401769989230979e-06   1.0000000264524584e+00
   4.7478241875191908e-06   1.0000000099751749e+00
   4.7554837131004803e-06   9.9999999560484676e-01
   4.7631555955698460e-06   9.9999998281941016e-01
   4.7708398548623109e-06   9.9999997109681937e-01
   4.7785365109450208e-06   9.9999995991502100e-01
   4.7862455838173663e-06   9.9999994875195131e-01
   4.7939670935109973e-06   9.9999993708556878e-01
   4.8017010600898543e-06   9.9999992439381158e-01
   4.8094475036502859e-06   9.9999991015463241e-01
   4.8172064443210190e-06   9.9999989384597021e-01
   4.8249779022632875e-06   9.9999987508286126e-01
   4.8327618976708457e-06   9.9999985435890537e-01
   4.8405584507700018e-06   9.9999983251435420e-01
   4.8483675818197289e-06   9.9999981039031571e-01
   4.8561893111116475e-06   9.9999978882789620e-01
   4.8640236589701428e-06   9.9999976866819462e-01
   4.8718706457523864e-06   9.9999975075231495e-01
   4.8797302918483661e-06   9.9999973592136226e-01
   4.8876026176809993e-06   9.9999972501644085e-01
   4.8954876437061148e-06   9.9999971887865280e-01
   4.9033853904125703e-06   9.9999971834910539e-01
   4.9112958783222778e-06   9.9999972426889761e-01
   4.9192191279902288e-06   9.9999973747913606e-01
   4.9271551600046112e-06   9.9999975882092429e-01
   4.9351039949867920e-06   9.9999978907555054e-01
   4.9430656535914323e-06   9.9999982795540010e-01
   4.9510401565065173e-06   9.9999987425092030e-01
   4.9590275244533750e-06   9.9999992672233662e-01
   4.9670277781868053e-06   9.9999998412987334e-01
   4.9750409384950508e-06   1.0000000452337510e+00
   4.9830670261999186e-06   1.0000001087941941e+00
   4.9911060621568092e-06   1.0000001735714266e+00
   4.9991580672547375e-06   1.0000002383256683e+00
   5.0072230624164600e-06   1.0000003018171422e+00
   5.0153010685984450e-06   1.0000003628060670e+00
   5.0233921067910000e-06   1.0000004200526711e+00
   5.0314961980182959e-06   1.0000004723171674e+00
   5.0396133633383908e-06   1.0000005183597869e+00
   5.0477436238433555e-06   1.0000005569457742e+00
   5.0558870006592470e-06   1.0000005873519349e+00
   5.0640435149462360e-06   1.0000006097998748e+00
   5.0722131878986299e-06   1.0000006246132598e+00
   5.0803960407448974e-06   1.0000006321157617e+00
   5.0885920947477948e-06   1.0000006326310393e+00
   5.0968013712043417e-06   1.0000006264827583e+00
   5.1050238914459440e-06   1.0000006139945907e+00
   5.1132596768384234e-06   1.0000005954901996e+00
   5.1215087487820359e-06   1.0000005712932554e+00
   5.1297711287116092e-06   1.0000005417274180e+00
   5.1380468380965038e-06   1.0000005071163585e+00
   5.1463358984407601e-06   1.0000004677837451e+00
   5.1546383312830691e-06   1.0000004240532401e+00
   5.1629541581969007e-06   1.0000003762485115e+00
   5.1712834007905272e-06   1.0000003248486427e+00
   5.1796260807070532e-06   1.0000002709930973e+00
   5.1879822196245251e-06   1.0000002159967289e+00
   5.1963518392559660e-06   1.0000001611743987e+00
   5.2047349613493964e-06   1.0000001078409577e+00
   5.2131316076879628e-06   1.0000000573112582e+00
   5.2215418000899133e-06   1.0000000109001559e+00
   5.2299655604087344e-06   9.9999996992250717e-01
   5.2384029105331279e-06   9.9999993569316292e-01
   5.2468538723871407e-06   9.9999990952697726e-01
   5.2553184679301875e-06   9.9999989273880241e-01
   5.2637967191570763e-06   9.9999988664349471e-01
   5.2722886480981438e-06   9.9999989255590493e-01
   5.2807942768192243e-06   9.9999991179089343e-01
   5.2893136274217808e-06   9.9999994545036885e-01
   5.2978467220429355e-06   9.9999999236743087e-01
   5.3063935828554867e-06   1.0000000500039290e+00
   5.3149542320680497e-06   1.0000001158026766e+00
   5.3235286919250260e-06   1.0000001872064925e+00
   5.3321169847067320e-06   1.0000002616581822e+00
   5.3407191327294316e-06   1.0000003366005676e+00
   5.3493351583453561e-06   1.0000004094764521e+00
   5.3579650839428441e-06   1.0000004777286522e+00
   5.3666089319463051e-06   1.0000005387999773e+00
   5.3752667248163577e-06   1.0000005901332363e+00
   5.3839384850498606e-06   1.0000006291712364e+00
   5.3926242351799273e-06   1.0000006533567904e+00
   5.4013239977760719e-06   1.0000006601327109e+00
   5.4100377954441704e-06   1.0000006469978961e+00
   5.4187656508266070e-06   1.0000006135974144e+00
   5.4275075866022899e-06   1.0000005623444248e+00
   5.4362636254866819e-06   1.0000004958351045e+00
   5.4450337902319366e-06   1.0000004166656258e+00
   5.4538181036268708e-06   1.0000003274321652e+00
   5.4626165884970978e-06   1.0000002307308975e+00
   5.4714292677050518e-06   1.0000001291580001e+00
   5.4802561641500219e-06   1.0000000253096450e+00
   5.4890973007682805e-06   9.9999992178200237e-01
   5.4979527005330595e-06   9.9999982117124342e-01
   5.5068223864546873e-06   9.9999972607353993e-01
   5.5157063815806137e-06   9.9999963908506495e-01
   5.5246047089954341e-06   9.9999956280197710e-01
   5.5335173918210330e-06   9.9999949981954372e-01
   5.5424444532165523e-06   9.9999945188654937e-01
   5.5513859163785281e-06   9.9999941833722783e-01
   5.5603418045409182e-06   9.9999939807808946e-01
   5.5693121409751320e-06   9.9999939001563420e-01
   5.5782969489901654e-06   9.9999939305638208e-01
   5.5872962519325722e-06   9.9999940610683657e-01
   5.5963100731866044e-06   9.9999942807351172e-01
   5.6053384361742411e-06   9.9999945786291544e-01
   5.6143813643552115e-06   9.9999949438156399e-01
   5.6234388812271380e-06   9.9999953653596341e-01
   5.6325110103255061e-06   9.9999958323262195e-01
   5.6415977752238145e-06   9.9999963337805864e-01
   5.6506991995335470e-06   9.9999968587877264e-01
   5.6598153069043142e-06   9.9999973964128697e-01
   5.6689461210238787e-06   9.9999979365221114e-01
   5.6780916656181854e-06   9.9999984744447912e-01
   5.6872519644514876e-06   9.9999990077907630e-01
   5.6964270413263791e-06   9.9999995341774683e-01
   5.7056169200838194e-06   1.0000000051222275e+00
   5.7148216246032717e-06   1.0000000556542599e+00
   5.7240411788026813e-06   1.0000001047755847e+00
   5.7332756066386269e-06   1.0000001522479494e+00
   5.7425249321062839e-06   1.0000001978330886e+00
   5.7517891792395777e-06   1.0000002412927502e+00
   5.7610683721112068e-06   1.0000002823886665e+00
   5.7703625348326678e-06   1.0000003208825867e+00
   5.7796716915544041e-06   1.0000003565362512e+00
   5.7889958664657750e-06   1.0000003891114015e+00
   5.7983350837951949e-06   1.0000004183705455e+00
   5.8076893678101705e-06   1.0000004440912464e+00
   5.8170587428173184e-06   1.0000004660647055e+00
   5.8264432331625171e-06   1.0000004840826251e+00
   5.8358428632308769e-06   1.0000004979367136e+00
   5.8452576574468783e-06   1.0000005074186666e+00
   5.8546876402744108e-06   1.0000005123201923e+00
   5.8641328362167900e-06   1.0000005124329918e+00
   5.8735932698169142e-06   1.0000005075487723e+00
   5.8830689656572252e-06   1.0000004974592267e+00
   5.8925599483598587e-06   1.0000004819560691e+00
   5.9020662425866744e-06   1.0000004608309976e+00
   5.9115878730392810e-06   1.0000004338757145e+00
   5.9211248644591854e-06   1.0000004008819261e+00
   5.9306772416277638e-06   1.0000003616448918e+00
   5.9402450293664037e-06   1.0000003163963460e+00
   5.9498282525365401e-06   1.0000002662190162e+00
   5.9594269360396754e-06   1.0000002122938629e+00
   5.9690411048175375e-06   1.0000001558018543e+00
   5.9786707838520419e-06   1.0000000979239574e+00
   5.9883159981654422e-06   1.0000000398411371e+00
   5.9979767728203624e-06   9.9999998273435775e-01
   6.0076531329198184e-06   9.9999992778458091e-01
   6.0173451036073766e-06   9.9999987617277197e-01
   6.0270527100671181e-06   9.9999982907989338e-01
   6.0367759775237848e-06   9.9999978768691133e-01
   6.0465149312428203e-06   9.9999975317478695e-01
   6.0562695965303843e-06   9.9999972672448412e-01
   6.0660399987335141e-06   9.9999970951697226e-01
   6.0758261632400920e-06   9.9999970239790581e-01
   6.0856281154789906e-06   9.9999970469952981e-01
   6.0954458809201087e-06   9.9999971532725729e-01
   6.1052794850743964e-06   9.9999973318649160e-01
   6.1151289534940121e-06   9.9999975718263023e-01
   6.1249943117722832e-06   9.9999978622106889e-01
   6.1348755855438648e-06   9.9999981920720526e-01
   6.1447728004847693e-06   9.9999985504643774e-01
   6.1546859823123950e-06   9.9999989264416345e-01
   6.1646151567856728e-06   9.9999993090577721e-01
   6.1745603497050476e-06   9.9999996873668517e-01
   6.1845215869126323e-06   1.0000000050422764e+00
   6.1944988942921816e-06   1.0000000387279484e+00
   6.2044922977692465e-06   1.0000000686990984e+00
   6.2145018233112007e-06   1.0000000939323677e+00
   6.2245274969272742e-06   1.0000001142189621e+00
   6.2345693446686937e-06   1.0000001298692389e+00
   6.2446273926287150e-06   1.0000001412019317e+00
   6.2547016669426506e-06   1.0000001485357617e+00
   6.2647921937880266e-06   1.0000001521894595e+00
   6.2748989993845497e-06   1.0000001524817546e+00
   6.2850221099942774e-06   1.0000001497313720e+00
   6.2951615519215840e-06   1.0000001442570428e+00
   6.3053173515133193e-06   1.0000001363774880e+00
   6.3154895351588354e-06   1.0000001264114464e+00
   6.3256781292900216e-06   1.0000001146776385e+00
   6.3358831603814449e-06   1.0000001014947952e+00
   6.3461046549503839e-06   1.0000000871816472e+00
   6.3563426395568604e-06   1.0000000720532167e+00
   6.3665971408037931e-06   1.0000000562649820e+00
   6.3768681853369675e-06   1.0000000397555611e+00
   6.3871557998452100e-06   1.0000000224480707e+00
   6.3974600110603478e-06   1.0000000042656270e+00
   6.4077808457573759e-06   9.9999998513134158e-01
   6.4181183307544825e-06   9.9999996496833532e-01
   6.4284724929130830e-06   9.9999994369972489e-01
   6.4388433591379795e-06   9.9999992124862191e-01
   6.4492309563773262e-06   9.9999989753814755e-01
   6.4596353116227901e-06   9.9999987249141331e-01
   6.4700564519095861e-06   9.9999984603154024e-01
   6.4804944043165020e-06   9.9999981808164040e-01
   6.4909491959660655e-06   9.9999978856483429e-01
   6.5014208540245070e-06   9.9999975740431590e-01
   6.5119094057019205e-06   9.9999972465108267e-01
   6.5224148782523019e-06   9.9999969074237793e-01
   6.5329372989735722e-06   9.9999965618812414e-01
   6.5434766952077450e-06   9.9999962149826105e-01
   6.5540330943408904e-06   9.9999958718270243e-01
   6.5646065238033022e-06   9.9999955375137872e-01
   6.5751970110695224e-06   9.9999952171422135e-01
   6.5858045836583800e-06   9.9999949158115631e-01
   6.5964292691331538e-06   9.9999946386210525e-01
   6.6070710951015310e-06   9.9999943906699962e-01
   6.6177300892157829e-06   9.9999941770576517e-01
   6.6284062791727892e-06   9.9999940028832823e-01
   6.6390996927140706e-06   9.9999938732461524e-01
   6.6498103576259595e-06   9.9999937932455252e-01
   6.6605383017395588e-06   9.9999937673224282e-01
   6.6712835529309117e-06   9.9999937951384332e-01
   6.6820461391210329e-06   9.9999938742460470e-01
   6.6928260882759399e-06   9.9999940021885170e-01
   6.7036234284068218e-06   9.9999941765090716e-01
   6.7144381875700051e-06   9.9999943947509640e-01
   6.7252703938671164e-06   9.9999946544574492e-01
   6.7361200754451174e-06   9.9999949531717525e-01
   6.7469872604963417e-06   9.9999952884371213e-01
   6.7578719772586563e-06   9.9999956577968330e-01
   6.7687742540154290e-06   9.9999960587940873e-01
   6.7796941190957105e-06   9.9999964889721638e-01
   6.7906316008742016e-06   9.9999969458743032e-01
   6.8015867277714184e-06   9.9999974270437297e-01
   6.8125595282537282e-06   9.9999979299075437e-01
   6.8235500308333783e-06   9.9999984494251715e-01
   6.8345582640686579e-06   9.9999989781965226e-01
   6.8455842565639298e-06   9.9999995087270166e-01
   6.8566280369696572e-06   1.0000000033522085e+00
   6.8676896339825831e-06   1.0000000545087060e+00
   6.8787690763456904e-06   1.0000001035927437e+00
   6.8898663928483864e-06   1.0000001498548596e+00
   6.9009816123264697e-06   1.0000001925455919e+00
   6.9121147636622990e-06   1.0000002309154812e+00
   6.9232658757848288e-06   1.0000002642150689e+00
   6.9344349776696416e-06   1.0000002916949013e+00
   6.9456220983391083e-06   1.0000003126055068e+00
   6.9568272668624189e-06   1.0000003261974355e+00
   6.9680505123556186e-06   1.0000003317240633e+00
   6.9792918639817841e-06   1.0000003288672124e+00
   6.9905513509509770e-06   1.0000003181911685e+00
   7.0018290025204446e-06   1.0000003003689937e+00
   7.0131248479945749e-06   1.0000002760737567e+00
   7.0244389167250765e-06   1.0000002459785235e+00
   7.0357712381110084e-06   1.0000002107563557e+00
   7.0471218415988148e-06   1.0000001710803230e+00
   7.0584907566825046e-06   1.0000001276234867e+00
   7.0698780129036106e-06   1.0000000810589167e+00
   7.0812836398513637e-06   1.0000000320596785e+00
   7.0927076671627369e-06   9.9999998129883250e-01
   7.1041501245224656e-06   9.9999992944944494e-01
   7.1156110416632368e-06   9.9999987718458849e-01
   7.1270904483656446e-06   9.9999982517731556e-01
   7.1385883744583720e-06   9.9999977406209606e-01
   7.1501048498182216e-06   9.9999972428835848e-01
   7.1616399043701552e-06   9.9999967625019015e-01
   7.1731935680874661e-06   9.9999963034165762e-01
   7.1847658709917471e-06   9.9999958695683677e-01
   7.1963568431530661e-06   9.9999954648979450e-01
   7.2079665146900038e-06   9.9999950933460147e-01
   7.2195949157696842e-06   9.9999947588533256e-01
   7.2312420766079597e-06   9.9999944653605133e-01
   7.2429080274693691e-06   9.9999942168083622e-01
   7.2545927986673208e-06   9.9999940171375423e-01
   7.2662964205641277e-06   9.9999938702887692e-01
   7.2780189235710389e-06   9.9999937802027450e-01
   7.2897603381484256e-06   9.9999937508202297e-01
   7.3015206948057403e-06   9.9999937855570376e-01
   7.3133000241017007e-06   9.9999938813748734e-01
   7.3250983566443235e-06   9.9999940308968072e-01
   7.3369157230909582e-06   9.9999942266654851e-01
   7.3487521541484761e-06   9.9999944612234692e-01
   7.3606076805732238e-06   9.9999947271133338e-01
   7.3724823331712136e-06   9.9999950168777629e-01
   7.3843761427981533e-06   9.9999953230592475e-01
   7.3962891403594882e-06   9.9999956382004251e-01
   7.4082213568105788e-06   9.9999959548439110e-01
   7.4201728231566671e-06   9.9999962655322638e-01
   7.4321435704530591e-06   9.9999965628080867e-01
   7.4441336298051628e-06   9.9999968392139427e-01
   7.4561430323685211e-06   9.9999970872924249e-01
   7.4681718093489975e-06   9.9999972996820252e-01
   7.4802199920027449e-06   9.9999974737139463e-01
   7.4922876116363795e-06   9.9999976134417556e-01
   7.5043746996070265e-06   9.9999977234372872e-01
   7.5164812873223540e-06   9.9999978082723340e-01
   7.5286074062407591e-06   9.9999978725188032e-01
   7.5407530878713272e-06   9.9999979207484990e-01
   7.5529183637740398e-06   9.9999979575332421e-01
   7.5651032655597313e-06   9.9999979874448819e-01
   7.5773078248902781e-06   9.9999980150552870e-01
   7.5895320734786368e-06   9.9999980449362458e-01
   7.6017760430888794e-06   9.9999980816596068e-01
   7.6140397655363671e-06   9.9999981297972262e-01
   7.6263232726877898e-06   9.9999981939209548e-01
   7.6386265964611988e-06   9.9999982786017583e-01
   7.6509497688261976e-06   9.9999983858919916e-01
   7.6632928218039114e-06   9.9999985097749033e-01
   7.6756557874671783e-06   9.9999986426212328e-01
   7.6880386979405191e-06   9.9999987768017495e-01
   7.7004415854003251e-06   9.9999989046871829e-01
   7.7128644820749023e-06   9.9999990186483134e-01
   7.7253074202444950e-06   9.9999991110558650e-01
   7.7377704322414943e-06   9.9999991742805294e-01
   7.7502535504503839e-06   9.9999992006931571e-01
   7.7627568073079432e-06   9.9999991826643597e-01
   7.7752802353032796e-06   9.9999991125649879e-01
   7.7878238669778658e-06   9.9999989827657787e-01
   7.8003877349257364e-06   9.9999987856374273e-01
   7.8129718717934485e-06   9.9999985135506997e-01
   7.8255763102802687e-06   9.9999981607968613e-01
   7.8382010831382235e-06   9.9999977365271120e-01
   7.8508462231721230e-06   9.9999972568230266e-01
   7.8635117632397694e-06   9.9999967378050392e-01
   7.8761977362519062e-06   9.9999961955935357e-01
   7.8889041751724182e-06   9.9999956463089834e-01
   7.9016311130183734e-06   9.9999951060718428e-01
   7.9143785828600557e-06   9.9999945910024934e-01
   7.9271466178211628e-06   9.9999941172213891e-01
   7.9399352510787657e-06   9.9999937008489026e-01
   7.9527445158635102e-06   9.9999933580054889e-01
   7.9655744454596509e-06   9.9999931048115920e-01
   7.9784250732050882e-06   9.9999929573875812e-01
   7.9912964324915737e-06   9.9999929318539116e-01
   8.0041885567646606e-06   9.9999930435800832e-01
   8.0171014795239109e-06   9.9999932904342725e-01
   8.0300352343229270e-06   9.9999936526541189e-01
   8.0429898547693962e-06   9.9999941097004774e-01
   8.0559653745252904e-06   9.9999946410341956e-01
   8.0689618273068172e-06   9.9999952261161762e-01
   8.0819792468846312e-06   9.9999958444072701e-01
   8.0950176670838667e-06   9.9999964753683668e-01
   8.1080771217841779e-06   9.9999970984602582e-01
   8.1211576449199408e-06   9.9999976931438717e-01
   8.1342592704802127e-06   9.9999982388799891e-01
   8.1473820325089314e-06   9.9999987151294856e-01
   8.1605259651049602e-06   9.9999991013531875e-01
   8.1736911024221209e-06   9.9999993770119522e-01
   8.1868774786694027e-06   9.9999995216278781e-01
   8.2000851281109112e-06   9.9999995263631603e-01
   8.2133140850660905e-06   9.9999994077157428e-01
