  -3.5994683804513988e+03   1.8072490927249427e-03  -1.5926365079109162e-03
  -3.5988192702781575e+03   1.8676322836191014e-03  -1.5447142809702705e-03
  -3.5981712190856533e+03   1.9250010418901328e-03  -1.4947623090902952e-03
  -3.5975234169925466e+03   1.9793453750215732e-03  -1.4421881251058984e-03
  -3.5968760999458900e+03   2.0310017840072837e-03  -1.3868594463749932e-03
  -3.5962282794230932e+03   2.0806692590842578e-03  -1.3289934988336208e-03
  -3.5955808367471491e+03   2.1289298667911925e-03  -1.2691700120207906e-03
  -3.5949337332346563e+03   2.1762999808612633e-03  -1.2080325225113271e-03
  -3.5942859248465675e+03   2.2230322663168572e-03  -1.1460358384648671e-03
  -3.5936389622210172e+03   2.2688505996980475e-03  -1.0836248171000422e-03
  -3.5929918894715975e+03   2.3133167972802827e-03  -1.0206443073432110e-03
  -3.5923442317304675e+03   2.3558490084731425e-03  -9.5675832089375107e-04
  -3.5916954427559735e+03   2.3958532887211545e-03  -8.9146605250629146e-04
  -3.5910484837651161e+03   2.4327143352309948e-03  -8.2465232723628878e-04
  -3.5904010105473390e+03   2.4664638027409730e-03  -7.5580252984643048e-04
  -3.5897527062381214e+03   2.4972412704560819e-03  -6.8496187265840863e-04
  -3.5891056227151507e+03   2.5252975120292863e-03  -6.1260778511964403e-04
  -3.5884579354794273e+03   2.5511880691433640e-03  -5.3908858108768498e-04
  -3.5878097628548144e+03   2.5752720524964620e-03  -4.6488307425014003e-04
  -3.5871630663791680e+03   2.5977027489152617e-03  -3.9068789572090090e-04
  -3.5865158348774480e+03   2.6185665986936044e-03  -3.1648346383576081e-04
  -3.5858688776106565e+03   2.6376643256836325e-03  -2.4234218618125747e-04
  -3.5852214831887873e+03   2.6547100881603534e-03  -1.6796236067880693e-04
  -3.5845738880393274e+03   2.6693626846098443e-03  -9.3088360291856964e-05
  -3.5839271649404159e+03   2.6813642534327213e-03  -1.7567291460338086e-05
  -3.5832824596437281e+03   2.6905454699489885e-03   5.8590832882815524e-05
  -3.5826347846122071e+03   2.6969748347450851e-03   1.3590771322916778e-04
  -3.5819881176258500e+03   2.7007223634212298e-03   2.1366333810488719e-04
  -3.5813412712672330e+03   2.7019738864375639e-03   2.9162191689660610e-04
  -3.5806941592865442e+03   2.7009415395224602e-03   3.6937766730193305e-04
  -3.5800477381337087e+03   2.6977931632493697e-03   4.4650170463490790e-04
  -3.5794002990270760e+03   2.6925655902197369e-03   5.2299839948552473e-04
  -3.5787526684049940e+03   2.6852373549065963e-03   5.9880573518730773e-04
  -3.5781061605654377e+03   2.6757232494034663e-03   6.7390477890281325e-04
  -3.5774587074994947e+03   2.6638213464274391e-03   7.4879997120240460e-04
  -3.5768112774555952e+03   2.6494213420776161e-03   8.2359051038229103e-04
  -3.5761647727896757e+03   2.6324187247060444e-03   8.9831643632120456e-04
  -3.5755165486789901e+03   2.6126878920918282e-03   9.7329146331774641e-04
  -3.5748701002153939e+03   2.5903597041165910e-03   1.0479427533576294e-03
  -3.5742233445786246e+03   2.5654748366122169e-03   1.1222189436285862e-03
  -3.5735771518372294e+03   2.5382379730143692e-03   1.1957169599678338e-03
  -3.5729306593366882e+03   2.5087874478206141e-03   1.2681898255684013e-03
  -3.5722841564793803e+03   2.4773698934942284e-03   1.3393937362561059e-03
  -3.5716377681437652e+03   2.4440996012721605e-03   1.4091607758601257e-03
  -3.5709912951675624e+03   2.4090528148197638e-03   1.4775184200444616e-03
  -3.5703446763969873e+03   2.3722281495436471e-03   1.5445438470262293e-03
  -3.5696984485348980e+03   2.3336005428458047e-03   1.6102685632097061e-03
  -3.5690520836830269e+03   2.2930194623744134e-03   1.6748707274500119e-03
  -3.5684051241324332e+03   2.2503372032796239e-03   1.7384312242661668e-03
  -3.5677597429053376e+03   2.2055893164919377e-03   1.8007449914126047e-03
  -3.5671132523268102e+03   2.1585511179317354e-03   1.8619710264776018e-03
  -3.5664661682857327e+03   2.1092756072169129e-03   1.9219034873353275e-03
  -3.5658203360603147e+03   2.0580228480019981e-03   1.9802309533235377e-03
  -3.5651745460338652e+03   2.0048406413417340e-03   2.0368933620212581e-03
  -3.5645278490805795e+03   1.9498442347589857e-03   2.0919023714697400e-03
  -3.5638814169719094e+03   1.8932928854897592e-03   2.1450704809782561e-03
  -3.5632351798040572e+03   1.8352944620304984e-03   2.1963815468586181e-03
  -3.5625877010416903e+03   1.7757930376060202e-03   2.2459481366309784e-03
  -3.5619414633121305e+03   1.7149981495744836e-03   2.2935805631780701e-03
  -3.5612961745029661e+03   1.6528694644689229e-03   2.3393188617516977e-03
  -3.5606514688015491e+03   1.5893695839322812e-03   2.3831611239949514e-03
  -3.5600052265649570e+03   1.5243199606768641e-03   2.4252042825275780e-03
  -3.5593585591962037e+03   1.4578477953027351e-03   2.4652772772044140e-03
  -3.5587118153706638e+03   1.3900996128484444e-03   2.5032754402554563e-03
  -3.5580655513039351e+03   1.3212652262995922e-03   2.5391277932468245e-03
  -3.5574191298012975e+03   1.2513897025956747e-03   2.5728007218775023e-03
  -3.5567722370274796e+03   1.1805628590378300e-03   2.6043323690499963e-03
  -3.5561260367746804e+03   1.1089726429003438e-03   2.6336585495484038e-03
  -3.5554795286132576e+03   1.0365363439534397e-03   2.6608522490128156e-03
  -3.5548323884712581e+03   9.6318937371625557e-04   2.6859340597993088e-03
  -3.5541860712066145e+03   8.8910892646028306e-04   2.7088363092934980e-03
  -3.5535428178292109e+03   8.1457676079300240e-04   2.7294355294076849e-03
  -3.5528965287660621e+03   7.3894070721981092e-04   2.7478579058981371e-03
  -3.5522500800258849e+03   6.6266487258330453e-04   2.7639194461121924e-03
  -3.5516047168878299e+03   5.8602997473766738e-04   2.7774809834312745e-03
