  -1.1743546063036110e+04   3.6731743514909897e-02  -4.3146956729331012e-02
  -1.1743046074586142e+04   3.7208976563206146e-02  -4.2723577175993920e-02
  -1.1742546085971073e+04   3.7680233464692008e-02  -4.2293346406433958e-02
  -1.1742046097188178e+04   3.8145402953995024e-02  -4.1856150581901161e-02
  -1.1741546108234743e+04   3.8604492392931400e-02  -4.1412012064060019e-02
  -1.1741046119108012e+04   3.9057627049774835e-02  -4.0961134403717035e-02
  -1.1740546129805280e+04   3.9505050559169218e-02  -4.0503801624839034e-02
  -1.1740046140324061e+04   3.9947056757011601e-02  -4.0040424154322851e-02
  -1.1739546150662325e+04   4.0383968618273841e-02  -3.9571492480762693e-02
  -1.1739046160818745e+04   4.0816095610429384e-02  -3.9097518207314878e-02
  -1.1738546170792906e+04   4.1243697909754982e-02  -3.8619000431974630e-02
  -1.1738046180585443e+04   4.1666987574308201e-02  -3.8136408683324782e-02
  -1.1737546190198063e+04   4.2086040833291365e-02  -3.7650147584562428e-02
  -1.1737046199633452e+04   4.2500822140165234e-02  -3.7160526209867928e-02
  -1.1736546208895086e+04   4.2911199881419268e-02  -3.6667734870331398e-02
  -1.1736046217986952e+04   4.3316942511889153e-02  -3.6171852740465298e-02
  -1.1735546226913220e+04   4.3717725785355030e-02  -3.5672877218573984e-02
  -1.1735046235677950e+04   4.4113173681983406e-02  -3.5170690166742513e-02
  -1.1734546244284807e+04   4.4502925708138692e-02  -3.4665102165541077e-02
  -1.1734046252736895e+04   4.4886626541532276e-02  -3.4155889056407006e-02
  -1.1733546261036683e+04   4.5263945548669623e-02  -3.3642804415859345e-02
  -1.1733046269186045e+04   4.5634653239099300e-02  -3.3125592591011305e-02
  -1.1732546277186402e+04   4.5998591693519580e-02  -3.2604060729187874e-02
  -1.1732046285038947e+04   4.6355708058406289e-02  -3.2078036863445132e-02
  -1.1731546292744899e+04   4.6706059413645154e-02  -3.1547419454301978e-02
