  -6.2130078369933108e+03   7.0690562912353316e-03   4.3275681246584347e-02
  -6.2119680455742400e+03   5.6967890038545285e-03   4.3602960674456931e-02
  -6.2109345291657437e+03   4.3247468283927268e-03   4.3876039023315799e-02
  -6.2099023452562178e+03   2.9491613075665543e-03   4.4093443588466383e-02
  -6.2088665528488846e+03   1.5607232333257823e-03   4.4257269116857095e-02
  -6.2078291347997301e+03   1.5828089222656716e-04   4.4372283892160955e-02
  -6.2067915749693902e+03  -1.2562864091797965e-03   4.4445696507859490e-02
  -6.2057543260337834e+03  -2.6774203018339673e-03   4.4483891583294979e-02
  -6.2047181959602840e+03  -4.0964238267419614e-03   4.4489720426721197e-02
  -6.2036847454767667e+03  -5.5052485478016555e-03   4.4461680611992453e-02
  -6.2026511896854699e+03  -6.9067345344221293e-03   4.4394781413225642e-02
  -6.2016185150736856e+03  -8.3035524692649867e-03   4.4282888223639107e-02
  -6.2005816565913692e+03  -9.7086515926559161e-03   4.4120307918686728e-02
  -6.1995463836410554e+03  -1.1118230547577830e-02   4.3905875216040870e-02
  -6.1985085560177395e+03  -1.2537027870840656e-02   4.3640054817704430e-02
  -6.1974732015372556e+03  -1.3952289344971419e-02   4.3327515276641505e-02
  -6.1964431915852028e+03  -1.5351802821121918e-02   4.2973331396535211e-02
  -6.1954111043643688e+03  -1.6738688633285898e-02   4.2577484258314688e-02
  -6.1943786655765643e+03  -1.8107442000225758e-02   4.2140992330108054e-02
  -6.1933412723711108e+03  -1.9465318138956536e-02   4.1660466263317986e-02
  -6.1923060583103697e+03  -2.0806989378181449e-02   4.1137368781156827e-02
  -6.1912677273399759e+03  -2.2143217229597459e-02   4.0567783137903254e-02
  -6.1902293861509270e+03  -2.3471128687394427e-02   3.9953395234849760e-02
  -6.1891947405569836e+03  -2.4783401949419560e-02   3.9298060722345318e-02
  -6.1881587023890606e+03  -2.6081168846308775e-02   3.8600938532327274e-02
  -6.1871243013543090e+03  -2.7354791210771244e-02   3.7866432801688554e-02
  -6.1860883833207863e+03  -2.8604038911892907e-02   3.7093894011413865e-02
  -6.1850494578344487e+03  -2.9829254143874530e-02   3.6282347428240470e-02
  -6.1840133542927815e+03  -3.1024673583810544e-02   3.5435467619729870e-02
  -6.1829811784665626e+03  -3.2191056891652602e-02   3.4552860284156280e-02
  -6.1819474416232533e+03  -3.3335313723091453e-02   3.3628293283997482e-02
  -6.1809178509179737e+03  -3.4449926923409216e-02   3.2666320626529348e-02
  -6.1798885457634242e+03  -3.5536517020901791e-02   3.1664380262744055e-02
  -6.1788537816133157e+03  -3.6598220099415171e-02   3.0618928214692427e-02
  -6.1778246522768986e+03  -3.7622275368350049e-02   2.9544344975749634e-02
  -6.1767901863095894e+03  -3.8619941549249345e-02   2.8432173578550227e-02
  -6.1757614201838414e+03  -3.9581770428616270e-02   2.7296223665938330e-02
  -6.1747264001544663e+03  -4.0519486316119312e-02   2.6123820414721610e-02
  -6.1736948793942711e+03  -4.1422783275882724e-02   2.4925487315748542e-02
  -6.1726648054839752e+03  -4.2290424040388144e-02   2.3698602479176965e-02
  -6.1716311754326316e+03  -4.3122397997233566e-02   2.2437379976852207e-02
  -6.1705992582830022e+03  -4.3911117028319749e-02   2.1149443785639654e-02
  -6.1695633630266693e+03  -4.4659468716412097e-02   1.9829538568056415e-02
  -6.1685291549750737e+03  -4.5363969182256873e-02   1.8486696260295463e-02
  -6.1674974972537138e+03  -4.6025995621183646e-02   1.7123597194977469e-02
  -6.1664613388108546e+03  -4.6651256215686922e-02   1.5731736733746088e-02
  -6.1654322723730274e+03  -4.7232722780265649e-02   1.4327497666925086e-02
  -6.1644040228414751e+03  -4.7772793810393316e-02   1.2903668455150244e-02
  -6.1633695197292427e+03  -4.8272676833250469e-02   1.1451923159246730e-02
  -6.1623373372954175e+03  -4.8726160546137695e-02   9.9860670178081382e-03
  -6.1613035960609641e+03  -4.9134168352140350e-02   8.5022251265351734e-03
  -6.1602709182040362e+03  -4.9495661166595213e-02   7.0051525183583499e-03
  -6.1592364540699054e+03  -4.9811848149187439e-02   5.4912966106076058e-03
  -6.1582087083320494e+03  -5.0080361210534462e-02   3.9738456787262386e-03
  -6.1571792401710863e+03  -5.0303052186175680e-02   2.4417363825103150e-03
  -6.1561502402695360e+03  -5.0478364206803621e-02   9.0037500294276596e-04
  -6.1551213061542339e+03  -5.0605568915123564e-02  -6.4812617634209951e-04
  -6.1540933659990924e+03  -5.0684238643663358e-02  -2.1998193951578149e-03
  -6.1530577789759864e+03  -5.0714610222990363e-02  -3.7660376184938324e-03
  -6.1520244905874370e+03  -5.0696174292430611e-02  -5.3308601545354467e-03
  -6.1509943761498116e+03  -5.0629427641403227e-02  -6.8925813739465630e-03
  -6.1499622995471791e+03  -5.0513879607811882e-02  -8.4585147702141913e-03
  -6.1489340489898559e+03  -5.0350028949861292e-02  -1.0018738500336327e-02
  -6.1479048560542187e+03  -5.0137052097439169e-02  -1.1578675446666672e-02
  -6.1468750784164176e+03  -4.9874873905932982e-02  -1.3135738074946487e-02
  -6.1458465867696141e+03  -4.9564071050033964e-02  -1.4685090775173569e-02
  -6.1448117957139193e+03  -4.9202100957794377e-02  -1.6236479408534565e-02
  -6.1437813929164950e+03  -4.8792630989618155e-02  -1.7772466320673516e-02
  -6.1427486002717724e+03  -4.8333218567469423e-02  -1.9301892067292416e-02
  -6.1417189811753196e+03  -4.7826606129105588e-02  -2.0814863366613395e-02
  -6.1406909658262439e+03  -4.7272852882797339e-02  -2.2311910356606540e-02
  -6.1396619166911823e+03  -4.6671302395105835e-02  -2.3794855740002084e-02
  -6.1386338480764352e+03  -4.6023974577967600e-02  -2.5259168285675475e-02
  -6.1376063326099238e+03  -4.5331303892818253e-02  -2.6704303577429464e-02
  -6.1365786803938227e+03  -4.4593154457334208e-02  -2.8130492483370739e-02
  -6.1355514021104664e+03  -4.3810001521778490e-02  -2.9536209471401162e-02
  -6.1345229961476089e+03  -4.2980748359663722e-02  -3.0922315903556576e-02
  -6.1334949248546009e+03  -4.2106892856190424e-02  -3.2285100124426099e-02
  -6.1324669488171412e+03  -4.1188977988601355e-02  -3.3622810856532626e-02
  -6.1314384685122195e+03  -4.0227368737155704e-02  -3.4934112327530312e-02
  -6.1304100403454695e+03  -3.9223540335008973e-02  -3.6216495199169162e-02
  -6.1293816414563780e+03  -3.8178426487859810e-02  -3.7468612846602495e-02
  -6.1283533686064238e+03  -3.7092970729619167e-02  -3.8689274961204848e-02
  -6.1273254612341989e+03  -3.5968436915592157e-02  -3.9877372715985071e-02
  -6.1262971419989799e+03  -3.4804932995971274e-02  -4.1032879020040450e-02
